Product URL,Product name ,Product Price,Rating,No.Of Reviews,Product Description,Manufacturer,ASIN
https://www.amazon.in/F-Gear-Burner-Art-Lthr-Laptop-Backpack/dp/B085QWJVCZ/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-174,F Gear 22 Ltrs Burner Art Lthr Brown Laptop Backpack (3343),881,4.4 out of 5 stars,323,"Outer Material: Art Leather, Color: Brown. Capacity: 22 liters; Weight: 740 grams; Dimensions: 31 cms x 16 cms x 48 cms (LxWxH). Number of compartments: 2. Laptop Compatibility: Yes, Laptop Size: Upto 16 Inches; Strap Type: Adjustable. Warranty Type: 1 Year Manufacturer Warranty. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/F-Gear-Burner-Art-Lthr-Laptop-Backpack/dp/B085QWJVCZ/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-174,F Gear 22 Ltrs Burner Art Lthr Brown Laptop Backpack (3343),881,4.4 out of 5 stars,323,"Outer Material: Art Leather, Color: Brown. Capacity: 22 liters; Weight: 740 grams; Dimensions: 31 cms x 16 cms x 48 cms (LxWxH). Number of compartments: 2. Laptop Compatibility: Yes, Laptop Size: Upto 16 Inches; Strap Type: Adjustable. Warranty Type: 1 Year Manufacturer Warranty. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Amazon-Brand-Womens-Sling-Light/dp/B07YXBTD6Z/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-175,Amazon Brand - Eden & Ivy Women's Sling Bag,573.08,4.3 out of 5 stars,609,Compact sling bag. 17 cm height x 23 cm length x 7 cm width. Single compartment with two pockets. Classic style suitable for all occasion and outfits. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Amazon-Brand-Womens-Sling-Light/dp/B07YXBTD6Z/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-175,Amazon Brand - Eden & Ivy Women's Sling Bag,573.08,4.3 out of 5 stars,609,Compact sling bag. 17 cm height x 23 cm length x 7 cm width. Single compartment with two pockets. Classic style suitable for all occasion and outfits. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-177,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","1,337",4.3 out of 5 stars,696,"Style meets Function: Designed for 15.6” Lenovo laptops, the backpack walks the line between function and form. It utilizes durable materials, and robust features set to cater to its audience's every need. Ideal for professionals looking for a stylish and versatile backpack for a variety of occasions. Sturdy & Durable: Fleece-lined laptop compartment that fights dust and damage. Water-resistant, joint material design and tough coated base help withstand daily wear and tear. Travel friendly backpack with Uncompromising storage space for devices and essentials: The backpack comes with a ventilated and well-padded back panel for extra breathability. Adjustable shoulder straps offer the perfect fit. Spacious main compartment and Stretchy polyester side pockets offer quick access to your essentials. Styled in classic dark blue and dark grey, the colors accentuate the sturdy materials the bag is constructed of. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-179,"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",549,4.3 out of 5 stars,516,"HYGIENICALLY PRE-SEALED : LuvLap Breast Milk Storage Bags have been hygienically pre-sealed and are leak proof. Can store, freeze and protect precious breastmilk. DURABLE DOUBLE-LAYER MATERIAL : This breastmilk storage bags made of durable double-layer material and built-in double zipper seal. It is Presterilized, free of BPA. SELF-STANDING DESIGN : The bags are self-standing. Provides enough space to write the details on its surface, allowing you to document the date and information about storage. SAFE & CONVENIENT : The bags lay flat, saves space. Designed for your safe and instant usage. Resistant to low temperature and high temperature. It can withstand minus 20 degrees to high temperature 120 degrees. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-179,"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",549,4.3 out of 5 stars,516,"HYGIENICALLY PRE-SEALED : LuvLap Breast Milk Storage Bags have been hygienically pre-sealed and are leak proof. Can store, freeze and protect precious breastmilk. DURABLE DOUBLE-LAYER MATERIAL : This breastmilk storage bags made of durable double-layer material and built-in double zipper seal. It is Presterilized, free of BPA. SELF-STANDING DESIGN : The bags are self-standing. Provides enough space to write the details on its surface, allowing you to document the date and information about storage. SAFE & CONVENIENT : The bags lay flat, saves space. Designed for your safe and instant usage. Resistant to low temperature and high temperature. It can withstand minus 20 degrees to high temperature 120 degrees. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BR123Z9J/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-181,"ZANIC'S Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags (Pink)",747.65,4.4 out of 5 stars,26,"♥ Makeup bag Open flat for easy access: The flat makeup bag has a large opening design for quick access to items, making it a must-have bag for travel, not only it is durable but also exquisite workmanship;. ♥ Large capacity and Clear compartments: The cosmetic bag can hold many small items, such as various makeup brushes, lipsticks, small eye shadow trays, cosmetics, etc. There are 3 pockets and 2 compartments inside the cosmetic bag, which can be sorted and stored so that your Life is more orderly;. ♥ Waterproof and wipeable: The make up bag is not only waterproof on the outside, can be wiped quickly, and stain-resistant, but also the inside of the make up bag is waterproof, can be wiped quickly, and stain-resistant. If lotion is poured on it, just wipe it off with a paper towel. Keep your makeup bag clean and flawless forever;. ♥ Multifunctional storage bag: Our makeup organizer bag can be used as a cosmetic bag, a toiletry bag, a pencil bag, and a daily storage bag; it can be used by any people and can store various small items in all aspects;. ♥ Perfect gift :Show your appreciation to your friend, wife, girlfriend, mother. This fashion portable bag is a thoughtful gift to women who are driven to looking good.It would be a great gift for women and girls,Mother's day /woman day/Birthday/Christmas Gift.. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BR123Z9J/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-181,"ZANIC'S Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags (Pink)",747.65,4.4 out of 5 stars,26,"♥ Makeup bag Open flat for easy access: The flat makeup bag has a large opening design for quick access to items, making it a must-have bag for travel, not only it is durable but also exquisite workmanship;. ♥ Large capacity and Clear compartments: The cosmetic bag can hold many small items, such as various makeup brushes, lipsticks, small eye shadow trays, cosmetics, etc. There are 3 pockets and 2 compartments inside the cosmetic bag, which can be sorted and stored so that your Life is more orderly;. ♥ Waterproof and wipeable: The make up bag is not only waterproof on the outside, can be wiped quickly, and stain-resistant, but also the inside of the make up bag is waterproof, can be wiped quickly, and stain-resistant. If lotion is poured on it, just wipe it off with a paper towel. Keep your makeup bag clean and flawless forever;. ♥ Multifunctional storage bag: Our makeup organizer bag can be used as a cosmetic bag, a toiletry bag, a pencil bag, and a daily storage bag; it can be used by any people and can store various small items in all aspects;. ♥ Perfect gift :Show your appreciation to your friend, wife, girlfriend, mother. This fashion portable bag is a thoughtful gift to women who are driven to looking good.It would be a great gift for women and girls,Mother's day /woman day/Birthday/Christmas Gift.. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-186,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"1,168",4.4 out of 5 stars,202,Both Professional and Stylish. Large zippered main compartment with laptop sleeve up to 17”.. Adjustable straps fit perfectly over the shoulders. Size-(LxHxW) Cm-(31x46x21) Cm. It Comes With the F Gear Promise of Quality. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-186,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"1,168",4.4 out of 5 stars,202,Both Professional and Stylish. Large zippered main compartment with laptop sleeve up to 17”.. Adjustable straps fit perfectly over the shoulders. Size-(LxHxW) Cm-(31x46x21) Cm. It Comes With the F Gear Promise of Quality. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_187?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-187,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,"1,049",4.4 out of 5 stars,"5,991","Outer material: synthetic, color: navy. USB and headphone cable slot. With Rain Cover : No. Waterproof. Size:18 inch; Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH). Number of compartments: 2. External bottle pocket. Laptop compatibility: yes, laptop size: 16strap type: adjustable. Anti theft waterproof bag with anti sweat fabric on back and shoulder straps. Special Features: Back Padding; Closure Type: Zipper; Pocket Description: Utility Pocket; Age Range Description: Adult. Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_187?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-187,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,"1,049",4.4 out of 5 stars,"5,991","Outer material: synthetic, color: navy. USB and headphone cable slot. With Rain Cover : No. Waterproof. Size:18 inch; Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH). Number of compartments: 2. External bottle pocket. Laptop compatibility: yes, laptop size: 16strap type: adjustable. Anti theft waterproof bag with anti sweat fabric on back and shoulder straps. Special Features: Back Padding; Closure Type: Zipper; Pocket Description: Utility Pocket; Age Range Description: Adult. Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_188?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-188,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,498,4.3 out of 5 stars,"12,106","Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex. Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps. Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks. Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket. Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_188?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-188,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,498,4.3 out of 5 stars,"12,106","Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex. Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps. Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks. Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket. Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07SYJL1P7/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-190,Hidesign Women Sling Bag (Blue),"1,999",4.4 out of 5 stars,103,Leather material blue colored sling bag. 14 centimeters height x 24 centimeters length x 7 centimeters width. Zip closure. 2 compartments and 1 pocket. 1 year domestic warranty against manufacturing defects. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07SYJL1P7/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1675448188&sprefix=ba%2Caps%2C283&sr=8-190,Hidesign Women Sling Bag (Blue),"1,999",4.4 out of 5 stars,103,Leather material blue colored sling bag. 14 centimeters height x 24 centimeters length x 7 centimeters width. Zip closure. 2 compartments and 1 pocket. 1 year domestic warranty against manufacturing defects. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Okami-Wolf-unisex-adult-Messenger-Protection/dp/B0B7521SSD/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sprefix=ba%2Caps%2C283&sr=8-193,Okami Wolf unisex-adult ZenPack Laptop Messenger Bag With USB Fast Charger and RFID Protection ( Black),249.00,4.4 out of 5 stars,(36),"The ZenPack comes equipped with a dedicated laptop compartment for laptops up to 15.6"" and additional padded storage for a tablet up to 11"" screen size. A spacious master compartment allows for increased carry capacity and organisation.. Patented OkamiTech Gen-3 Charging System, integrated Fast-Charging for smart devices with Weather Shield cover to protect from rain and dust damage. The ZenPack is the only messenger bag with Okami's industry-leading charging system.. Convertible Carry - Carry as a sling or a briefcase, the ZenPack is suitable for both. The included detachable padded shoulder straps come with heavy-duty metal hardware and luxurious vegan leather inserts. With durable construction and robust materials, tackle your everyday commute with ease.. RFID Safe Pocket for valuable cards and passport. Quick-Access Documents Compartment - A quick access slip pocket on the outside lets you access documents without having to open the entire bag.. Water Resistant - Designed to withstand light rain and accidental spills. Engineered in collaboration with DRYE by Okami using durable water-resistant fabric and zippers. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Okami-Wolf-unisex-adult-Messenger-Protection/dp/B0B7521SSD/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sprefix=ba%2Caps%2C283&sr=8-193,Okami Wolf unisex-adult ZenPack Laptop Messenger Bag With USB Fast Charger and RFID Protection ( Black),"3,499",4.4 out of 5 stars,(36),"The ZenPack comes equipped with a dedicated laptop compartment for laptops up to 15.6"" and additional padded storage for a tablet up to 11"" screen size. A spacious master compartment allows for increased carry capacity and organisation.. Patented OkamiTech Gen-3 Charging System, integrated Fast-Charging for smart devices with Weather Shield cover to protect from rain and dust damage. The ZenPack is the only messenger bag with Okami's industry-leading charging system.. Convertible Carry - Carry as a sling or a briefcase, the ZenPack is suitable for both. The included detachable padded shoulder straps come with heavy-duty metal hardware and luxurious vegan leather inserts. With durable construction and robust materials, tackle your everyday commute with ease.. RFID Safe Pocket for valuable cards and passport. Quick-Access Documents Compartment - A quick access slip pocket on the outside lets you access documents without having to open the entire bag.. Water Resistant - Designed to withstand light rain and accidental spills. Engineered in collaboration with DRYE by Okami using durable water-resistant fabric and zippers. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Okami-Wolf-unisex-adult-Messenger-Protection/dp/B0B7521SSD/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sprefix=ba%2Caps%2C283&sr=8-193,Okami Wolf unisex-adult ZenPack Laptop Messenger Bag With USB Fast Charger and RFID Protection ( Black),"3,499",4.4 out of 5 stars,(36),"The ZenPack comes equipped with a dedicated laptop compartment for laptops up to 15.6"" and additional padded storage for a tablet up to 11"" screen size. A spacious master compartment allows for increased carry capacity and organisation.. Patented OkamiTech Gen-3 Charging System, integrated Fast-Charging for smart devices with Weather Shield cover to protect from rain and dust damage. The ZenPack is the only messenger bag with Okami's industry-leading charging system.. Convertible Carry - Carry as a sling or a briefcase, the ZenPack is suitable for both. The included detachable padded shoulder straps come with heavy-duty metal hardware and luxurious vegan leather inserts. With durable construction and robust materials, tackle your everyday commute with ease.. RFID Safe Pocket for valuable cards and passport. Quick-Access Documents Compartment - A quick access slip pocket on the outside lets you access documents without having to open the entire bag.. Water Resistant - Designed to withstand light rain and accidental spills. Engineered in collaboration with DRYE by Okami using durable water-resistant fabric and zippers. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC/ref=sr_1_194_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-194,Tommy Hilfiger Polyester 53 cms Navy + White Gym Shoulder Bag (TH/KENDALL0815),"1,681",4.4 out of 5 stars,(63),"Outer Material: Polyester, Color: Navy + White. Dimensions: 53 cms x 28 cms x 28 cms (LxWxH). Laptop Compatibility: No. Warranty type: Manufacturer; 1 year. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC/ref=sr_1_194_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-194,Tommy Hilfiger Polyester 53 cms Navy + White Gym Shoulder Bag (TH/KENDALL0815),"1,681",4.4 out of 5 stars,(63),"Outer Material: Polyester, Color: Navy + White. Dimensions: 53 cms x 28 cms x 28 cms (LxWxH). Laptop Compatibility: No. Warranty type: Manufacturer; 1 year. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sprefix=ba%2Caps%2C283&sr=8-196,Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook|Notebook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brown | LB106BR,"2,705",4.3 out of 5 stars,"(4,565)","GENUINE LEATHER: This Product is made of 100% Full Grain Genuine Leather. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.;Water Resistance Level: Water Resistant; Lock Type: Combination Lock. FEATURES: Fits up Upto 16 Inch Laptop | Padded & adjustable shoulder Straps | Padded Laptop Compartment | 1 Main Compartments | Brand's Brass Rivits | Heavy Duty Antirust Metal Fittings | Brand's Jacquard Fabrics | Brand's zippers & sliders | Stitched by a quality nylon thread. | 2 Grab Handles | Dimension: L - 40 B - 9 H - 29 cm. DESIGN DECENCY: This Hammonds Flycatcher genuine leather office bag Is designed by our professional designers which set you apart and outstandingly positioned in the crowd, makes you stand out an organized person. These are not Vegan Leather which will contain shine on its surface. Start your journey now with this bag as a messenger bag, shoulder bag, briefcase or laptop bag. Suitable for your school, office, college, university, meeting, and business for everyday use.. MULTI-FUNCTIONAL COMPARTMENT: Roomy compartments provide separated space for your 16” Laptop/MacBook/notebook files, pens, wallet and all your items. Padded laptop compartment offers perfect protection for your laptop from accidental bumps and shocks.. PERFECT GIFT: This bag is a great gift idea for Father's Day, Birthdays, Valentine's Day, Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . Makes a great gift for professionals, artists, students, and all sorts of officials.. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sprefix=ba%2Caps%2C283&sr=8-196,Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook|Notebook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brown | LB106BR,"2,705",4.3 out of 5 stars,"(4,565)","GENUINE LEATHER: This Product is made of 100% Full Grain Genuine Leather. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.;Water Resistance Level: Water Resistant; Lock Type: Combination Lock. FEATURES: Fits up Upto 16 Inch Laptop | Padded & adjustable shoulder Straps | Padded Laptop Compartment | 1 Main Compartments | Brand's Brass Rivits | Heavy Duty Antirust Metal Fittings | Brand's Jacquard Fabrics | Brand's zippers & sliders | Stitched by a quality nylon thread. | 2 Grab Handles | Dimension: L - 40 B - 9 H - 29 cm. DESIGN DECENCY: This Hammonds Flycatcher genuine leather office bag Is designed by our professional designers which set you apart and outstandingly positioned in the crowd, makes you stand out an organized person. These are not Vegan Leather which will contain shine on its surface. Start your journey now with this bag as a messenger bag, shoulder bag, briefcase or laptop bag. Suitable for your school, office, college, university, meeting, and business for everyday use.. MULTI-FUNCTIONAL COMPARTMENT: Roomy compartments provide separated space for your 16” Laptop/MacBook/notebook files, pens, wallet and all your items. Padded laptop compartment offers perfect protection for your laptop from accidental bumps and shocks.. PERFECT GIFT: This bag is a great gift idea for Father's Day, Birthdays, Valentine's Day, Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . Makes a great gift for professionals, artists, students, and all sorts of officials.. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sprefix=ba%2Caps%2C283&sr=8-198,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,999,4.4 out of 5 stars,"(2,270)","Outer material: synthetic, color: tan; Waterproof. Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH). Number of compartments: 2. Laptop compatibility: yes, laptop size: 16strap type: adjustable. Age Range Description: Adult; Special Features: Back Padding; Pocket Description: Utility Pocket; Closure Type: Zipper. Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sprefix=ba%2Caps%2C283&sr=8-198,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,999,4.4 out of 5 stars,"(2,270)","Outer material: synthetic, color: tan; Waterproof. Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH). Number of compartments: 2. Laptop compatibility: yes, laptop size: 16strap type: adjustable. Age Range Description: Adult; Special Features: Back Padding; Pocket Description: Utility Pocket; Closure Type: Zipper. Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Gear-Black-Casual-Backpack-BKPCMPUS10110/dp/B00Z9427SK/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1675448244&sprefix=ba%2Caps%2C283&sr=8-199,Gear Campus1 22L Water Resistant School Bag/ College Bag/ Backpack For Men/Women-Black Royalblue,649,4.3 out of 5 stars,"(3,832)","Outer Material: Polyester, Inner Material: Polyester, Color: Black and Royal Blue. Wear Resistant: Wear resistant, Water Resistance: Water proof. Capacity: 22 ltrs; Dimensions: 49 cms x 31.5 cms x 15 cms (LxWxH). Number of compartments: 2; Strap Type: Adjustable. Closure Type: Zipper; Water Resistance Level: Waterproof; Age Range Description: Kid; Pocket Description: Utility Pocket. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
